device,ecommerce,event_name,event_previous_timestamp,event_timestamp,geo,items,traffic_source,user_first_touch_timestamp,user_id
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877173726209,"{""city"":""Frisco"",""state"":""TX""}",[],direct,1593877173726209,UA000000107363885
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593878796405107,"{""city"":""Santa Barbara"",""state"":""CA""}",[],direct,1593878796405107,UA000000107378569
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877442090401,"{""city"":""St. Louis"",""state"":""MO""}",[],google,1593877442090401,UA000000107366356
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593877330705467,1593877427614322,"{""city"":""Yakima"",""state"":""WA""}",[],instagram,1593877330705467,UA000000107365315
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593878745469262,1593878753783152,"{""city"":""Morgan City"",""state"":""LA""}",[],instagram,1593878745469262,UA000000107378132
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878390303583,"{""city"":""Wichita"",""state"":""KS""}",[],google,1593878390303583,UA000000107374978
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593877962112922,1593877965303219,"{""city"":""Kenmore"",""state"":""WA""}",[],facebook,1593877962112922,UA000000107371062
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877779508382,"{""city"":""Austin"",""state"":""TX""}",[],direct,1593877779508382,UA000000107369486
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",down,1593876669303022,1593877339355280,"{""city"":""Tampa"",""state"":""FL""}",[],google,1593876669303022,UA000000107359417
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877657733933,"{""city"":""Spring Valley"",""state"":""IL""}",[],youtube,1593877657733933,UA000000107368370
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878711557310,"{""city"":""New York"",""state"":""NY""}",[],google,1593878711557310,UA000000107377828
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593876539232739,"{""city"":""Lockport"",""state"":""NY""}",[],direct,1593876539232739,UA000000107358328
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877752973522,"{""city"":""Dunedin"",""state"":""FL""}",[],facebook,1593877752973522,UA000000107369241
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1593878652693513,1593878903496735,"{""city"":""Independence"",""state"":""KY""}",[],facebook,1593878652693513,UA000000107377331
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877730438706,"{""city"":""Cleveland"",""state"":""MS""}",[],facebook,1593877730438706,UA000000107369042
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879130904288,"{""city"":""Fairborn"",""state"":""OH""}",[],facebook,1593879130904288,UA000000107381623
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876698471372,"{""city"":""Gary"",""state"":""IN""}",[],google,1593876698471372,UA000000107359674
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876673726354,"{""city"":""Hillsboro"",""state"":""OR""}",[],youtube,1593876673726354,UA000000107359456
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593878348698170,"{""city"":""Denton"",""state"":""TX""}",[],facebook,1593878348698170,UA000000107374613
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877839378182,"{""city"":""San Diego"",""state"":""CA""}",[],facebook,1593877839378182,UA000000107370029
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593877900156670,1593878203705649,"{""city"":""San Jose"",""state"":""CA""}",[],facebook,1593877900156670,UA000000107370558
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593877513702134,1593878155653434,"{""city"":""Greeley"",""state"":""CO""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",facebook,1593877084566266,UA000000107363062
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878763908987,"{""city"":""New York"",""state"":""NY""}",[],google,1593878763908987,UA000000107378287
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593878464931646,1593878552614534,"{""city"":""Akron"",""state"":""OH""}",[],google,1593877414041328,UA000000107366087
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877026655804,"{""city"":""Chicago"",""state"":""IL""}",[],instagram,1593877026655804,UA000000107362559
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877516944734,"{""city"":""West Fargo"",""state"":""ND""}",[],direct,1593877516944734,UA000000107367084
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877447740737,"{""city"":""Waukegan"",""state"":""IL""}",[],email,1593877447740737,UA000000107366411
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878169525342,"{""city"":""South St. Paul"",""state"":""MN""}",[],google,1593878169525342,UA000000107372919
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593877609984133,1593877769996341,"{""city"":""Shawnee"",""state"":""KS""}",[],google,1593877609984133,UA000000107367929
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593878386480835,1593878393421151,"{""city"":""Lockhart"",""state"":""TX""}",[],youtube,1593878197570317,UA000000107373193
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593878704179504,"{""city"":""Crest Hill"",""state"":""IL""}",[],facebook,1593878704179504,UA000000107377772
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593878073382733,"{""city"":""Richardson"",""state"":""TX""}",[],google,1593878073382733,UA000000107372093
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",careers,null,1593876667593316,"{""city"":""West Buechel"",""state"":""KY""}",[],facebook,1593876667593316,UA000000107359399
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593876927654520,1593877805122574,"{""city"":""Memphis"",""state"":""TN""}",[],direct,1593876487650704,UA000000107357873
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593877091861651,1593877100396448,"{""city"":""Amarillo"",""state"":""TX""}",[],youtube,1593877091861651,UA000000107363143
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",reviews,1593879030358551,1593879050861522,"{""city"":""Jefferson City"",""state"":""MO""}",[],instagram,1593879030358551,UA000000107380686
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878352950239,"{""city"":""Charlotte"",""state"":""NC""}",[],instagram,1593878352950239,UA000000107374662
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877126044734,"{""city"":""Deerfield Beach"",""state"":""FL""}",[],youtube,1593877126044734,UA000000107363446
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876729311129,"{""city"":""Greenfield"",""state"":""IN""}",[],instagram,1593876729311129,UA000000107359927
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878841385645,"{""city"":""Concord"",""state"":""CA""}",[],google,1593878841385645,UA000000107378996
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593879111336372,"{""city"":""Englewood"",""state"":""OH""}",[],google,1593879111336372,UA000000107381458
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878673703985,"{""city"":""Marysville"",""state"":""OH""}",[],google,1593878673703985,UA000000107377502
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593877073794823,1593878984079286,"{""city"":""Chicago"",""state"":""IL""}",[],facebook,1593877073794823,UA000000107362989
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878028852768,"{""city"":""San Diego"",""state"":""CA""}",[],direct,1593878028852768,UA000000107371687
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593877091612433,1593878223705627,"{""city"":""Worcester"",""state"":""MA""}",[],facebook,1593877091612433,UA000000107363138
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876971891426,"{""city"":""Astoria"",""state"":""OR""}",[],facebook,1593876971891426,UA000000107362048
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1593877302653202,1593877622070789,"{""city"":""Fremont"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",direct,1593877284219345,UA000000107364922
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878661128117,"{""city"":""Thousand Oaks"",""state"":""CA""}",[],google,1593878661128117,UA000000107377389
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593878486487476,"{""city"":""Wichita"",""state"":""KS""}",[],google,1593878486487476,UA000000107375806
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877951977736,"{""city"":""Columbus"",""state"":""OH""}",[],google,1593877951977736,UA000000107370975
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877208334882,"{""city"":""Flagstaff"",""state"":""AZ""}",[],google,1593877208334882,UA000000107364201
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593878521629883,1593878530818826,"{""city"":""Buena Vista"",""state"":""VA""}",[],google,1593878521629883,UA000000107376151
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876563002652,"{""city"":""Santa Maria"",""state"":""CA""}",[],youtube,1593876563002652,UA000000107358537
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876858681141,"{""city"":""Inverness"",""state"":""FL""}",[],youtube,1593876858681141,UA000000107361089
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1593878452222535,1593878532244478,"{""city"":""Salinas"",""state"":""CA""}",[],google,1593877167160537,UA000000107363819
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cc_info,1593878610055838,1593879146319693,"{""city"":""Sacramento"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",instagram,1593877148345420,UA000000107363667
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1593877181527585,1593877600890322,"{""city"":""Loveland"",""state"":""CO""}",[],instagram,1593877181527585,UA000000107363962
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876851846885,"{""city"":""St. Peters"",""state"":""MO""}",[],direct,1593876851846885,UA000000107361031
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877906094544,"{""city"":""Larkspur"",""state"":""CA""}",[],google,1593877906094544,UA000000107370613
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593877251904026,1593877749827672,"{""city"":""Oklahoma City"",""state"":""OK""}",[],google,1593876991626266,UA000000107362234
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1593878524472873,1593878833269719,"{""city"":""Pembroke Pines"",""state"":""FL""}",[],google,1593877397211892,UA000000107365927
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876438161687,"{""city"":""New York"",""state"":""NY""}",[],google,1593876438161687,UA000000107357432
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877497071210,"{""city"":""Raleigh"",""state"":""NC""}",[],google,1593877497071210,UA000000107366902
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877012275755,"{""city"":""Los Angeles"",""state"":""CA""}",[],google,1593877012275755,UA000000107362405
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593878155407512,1593878274772773,"{""city"":""Mesa"",""state"":""AZ""}","[{""coupon"":null,""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":1095,""price_in_usd"":1095,""quantity"":1}]",google,1593877577749689,UA000000107367657
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876970326423,"{""city"":""Pearland"",""state"":""TX""}",[],google,1593876970326423,UA000000107362030
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877427750799,"{""city"":""Portage"",""state"":""MI""}",[],instagram,1593877427750799,UA000000107366233
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593877947568885,1593879204025333,"{""city"":""Coral Gables"",""state"":""FL""}","[{""coupon"":null,""item_id"":""P_FOAM_K"",""item_name"":""King Foam Pillow"",""item_revenue_in_usd"":79,""price_in_usd"":79,""quantity"":1}]",youtube,1593877947568885,UA000000107370944
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593878847757884,1593879134221025,"{""city"":""Oakdale"",""state"":""CA""}",[],facebook,1593878847757884,UA000000107379056
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878846516642,"{""city"":""Pocatello"",""state"":""ID""}",[],direct,1593878846516642,UA000000107379042
